Id,MSSubClass,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,C (all),FV,RH,RL,RM,Grvl,Pave,Grvl,Pave,Blmngtn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,Flat,Gable,Gambrel,Hip,Mansard,Shed,ClyTile,CompShg,Membran,Metal,Roll,Tar&Grv,WdShake,WdShngl,AsbShng,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,ImStucc,MetalSd,Plywood,Stone,Stucco,VinylSd,Wd Sdng,WdShing,AsbShng,AsphShn,Brk Cmn,BrkFace,CBlock,CmentBd,HdBoard,ImStucc,MetalSd,Other,Plywood,Stone,Stucco,VinylSd,Wd Sdng,Wd Shng,BrkCmn,BrkFace,None,Stone,BrkTil,CBlock,PConc,Slab,Stone,Wood,Floor,GasA,GasW,Grav,OthW,Wall,FuseA,FuseF,FuseP,Mix,SBrkr,Gar2,Othr,Shed,TenC,SalePrice
34,20,70,10552,2,1,1,1,1,3,3,1,1,5,5,1959,1959,0,3,3,3,3,1,3,1018,1,0,380,1398,4,2,1700,0,0,1700,0,1,1,1,4,1,4,6,8,1,4,5,1959,2,2,447,3,3,3,0,38,0,0,0,0,0,0,0,4,2010,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,165500
35,120,60,7313,1,1,1,1,1,3,3,4,1,9,5,2005,2005,246,5,3,5,3,1,6,1153,1,0,408,1561,5,2,1561,0,0,1561,1,0,2,0,2,1,5,6,8,1,4,5,2005,3,2,556,3,3,3,203,47,0,0,0,0,0,0,0,8,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,277500
36,60,108,13418,1,1,1,1,1,3,3,1,4,8,5,2004,2005,132,4,3,5,3,3,1,0,1,0,1117,1117,5,2,1132,1320,0,2452,0,0,3,1,4,1,4,9,8,1,4,3,2004,3,3,691,3,3,3,113,32,0,0,0,0,0,0,0,9,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,309000
37,20,112,10859,1,1,1,2,1,3,3,1,1,5,5,1994,1995,0,3,3,4,3,1,1,0,1,0,1097,1097,5,2,1097,0,0,1097,0,0,1,1,3,1,3,6,8,0,0,5,1995,1,2,672,3,3,3,392,64,0,0,0,0,0,0,0,6,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,145000
38,20,74,8532,1,1,1,1,1,3,3,1,1,5,6,1954,1990,650,3,3,3,3,1,3,1213,1,0,84,1297,4,2,1297,0,0,1297,0,1,1,0,3,1,3,5,8,1,3,5,1954,3,2,498,3,3,3,0,0,0,0,0,0,0,0,0,10,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,153000
39,20,68,7922,1,1,1,1,1,3,3,1,1,5,7,1953,2007,0,3,4,3,3,1,6,731,1,0,326,1057,3,2,1057,0,0,1057,1,0,1,0,3,1,4,5,8,0,0,1,1953,1,1,246,3,3,3,0,52,0,0,0,0,0,0,0,1,2010,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,109000
40,90,65,6040,1,1,1,1,1,3,3,3,1,4,5,1955,1955,0,3,3,0,0,0,0,0,0,0,0,0,3,1,1152,0,0,1152,0,0,2,0,2,2,2,6,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2008,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,82000
41,20,84,8658,1,1,1,1,1,3,3,1,1,6,5,1965,1965,101,3,3,3,3,1,3,643,1,0,445,1088,5,2,1324,0,0,1324,0,0,2,0,3,1,3,6,8,1,3,5,1965,2,2,440,3,3,3,0,138,0,0,0,0,0,2,0,12,2006,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,160000
42,20,115,16905,1,1,1,1,1,3,3,1,1,5,6,1959,1959,0,3,4,3,3,4,4,967,1,0,383,1350,4,2,1328,0,0,1328,0,1,1,1,2,1,3,5,8,2,4,5,1959,2,1,308,3,3,2,0,104,0,0,0,0,0,0,0,7,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,170000
43,85,0,9180,2,1,1,3,1,3,3,1,7,5,7,1983,1983,0,3,3,4,3,3,5,747,2,93,0,840,4,2,884,0,0,884,1,0,1,0,2,1,4,5,8,0,0,5,1983,2,2,504,3,4,3,240,0,0,0,0,0,0,3,0,12,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,144000
44,20,0,9200,2,1,1,3,1,3,3,1,1,5,6,1975,1980,0,3,3,4,3,3,2,280,4,491,167,938,3,2,938,0,0,938,1,0,1,0,3,1,3,5,8,0,0,1,1977,1,1,308,3,3,3,145,0,0,0,0,0,0,3,0,7,2008,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,130250
45,20,70,7945,1,1,1,1,1,3,3,1,1,5,6,1959,1959,0,3,3,3,3,1,5,179,4,506,465,1150,5,2,1150,0,0,1150,1,0,1,0,3,1,3,6,8,0,0,5,1959,2,1,300,3,3,3,0,0,0,0,0,0,0,0,0,5,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,141000
46,120,61,7658,1,1,1,1,1,3,3,4,1,9,5,2005,2005,412,5,3,5,3,1,6,456,1,0,1296,1752,5,2,1752,0,0,1752,1,0,2,0,2,1,5,6,8,1,4,5,2005,2,2,576,3,3,3,196,82,0,0,0,0,0,0,0,2,2010,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,319900
47,50,48,12822,2,1,1,3,1,3,3,1,2,7,5,2003,2003,0,4,3,5,3,1,6,1351,1,0,83,1434,5,2,1518,631,0,2149,1,0,1,1,1,1,4,6,8,1,5,5,2003,2,2,670,3,3,3,168,43,0,0,198,0,0,0,0,8,2009,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,239686
48,20,84,11096,1,1,1,1,1,3,3,1,1,8,5,2006,2006,0,4,3,4,3,3,6,24,1,0,1632,1656,5,2,1656,0,0,1656,0,0,2,0,3,1,4,7,8,0,0,5,2006,2,3,826,3,3,3,0,146,0,0,0,0,0,0,0,7,2007,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,249700
49,190,33,4456,1,1,1,1,1,3,3,2,4,4,5,1920,2008,0,3,3,3,3,1,1,0,1,0,736,736,4,2,736,716,0,1452,0,0,2,0,2,3,3,8,8,0,0,0,0,0,0,0,0,0,1,0,0,102,0,0,0,0,0,0,6,2009,4,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,113000
50,20,66,7742,1,1,1,1,1,3,3,1,1,5,7,1966,1966,0,3,3,3,3,1,4,763,1,0,192,955,5,2,955,0,0,955,1,0,1,0,3,1,3,6,8,0,0,5,1966,1,1,386,3,3,3,0,0,0,0,0,0,0,3,0,1,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127000
51,60,0,13869,3,1,1,2,1,3,3,1,4,6,6,1997,1997,0,3,3,4,3,3,6,182,1,0,612,794,4,2,794,676,0,1470,0,1,2,0,3,1,3,6,8,0,0,5,1997,3,2,388,3,3,3,0,75,0,0,0,0,0,0,0,7,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,177000
52,50,52,6240,1,1,1,1,1,3,3,1,2,6,6,1934,1950,0,3,3,3,3,1,1,0,1,0,816,816,3,2,816,0,360,1176,0,0,1,0,3,1,3,6,8,1,4,1,1985,1,2,528,3,3,3,112,0,0,0,0,0,0,3,400,9,2006,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,114500
53,90,110,8472,3,2,1,2,2,4,3,3,1,5,5,1963,1963,0,2,3,4,3,4,2,104,6,712,0,816,3,1,816,0,0,816,1,0,1,0,2,1,3,5,8,0,0,2,1963,1,2,516,3,3,3,106,0,0,0,0,0,0,0,0,5,2010,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,110000
54,20,68,50271,2,4,1,1,1,3,3,1,1,9,5,1981,1987,0,4,3,5,3,4,6,1810,1,0,32,1842,4,2,1842,0,0,1842,2,0,0,1,0,1,4,5,8,1,4,5,1981,3,3,894,3,3,3,857,72,0,0,0,0,0,0,0,11,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,385000
55,80,60,7134,1,2,1,1,2,3,3,1,8,5,5,1955,1955,0,3,3,3,3,1,5,384,1,0,0,384,3,2,1360,0,0,1360,0,0,1,0,3,1,3,6,7,1,3,1,1962,1,2,572,3,3,3,0,50,0,0,0,0,0,3,0,2,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,130000
56,20,100,10175,2,1,1,1,1,3,3,1,1,6,5,1964,1964,272,3,3,3,3,1,4,490,1,0,935,1425,4,2,1425,0,0,1425,0,0,2,0,3,1,3,7,8,1,4,5,1964,2,2,576,3,3,3,0,0,0,407,0,0,0,0,0,7,2008,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,180500
57,160,24,2645,1,1,1,1,1,3,3,5,4,8,5,1999,2000,456,4,3,4,3,1,6,649,1,0,321,970,5,2,983,756,0,1739,1,0,2,1,3,1,4,7,8,0,0,5,1999,3,2,480,3,3,3,115,0,0,0,0,0,0,0,0,8,2009,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,172500
58,60,89,11645,2,1,1,2,1,3,3,1,4,7,5,2004,2004,0,4,3,4,3,1,1,0,1,0,860,860,5,2,860,860,0,1720,0,0,2,1,3,1,4,7,8,0,0,5,2004,2,2,565,3,3,3,0,70,0,0,0,0,0,0,0,8,2006,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,196500
59,60,66,13682,3,3,1,3,1,3,3,1,4,10,5,2006,2006,1031,5,3,5,3,4,1,0,1,0,1410,1410,5,2,1426,1519,0,2945,0,0,3,1,3,1,4,10,8,1,4,3,2006,3,3,641,3,3,3,192,0,37,0,0,0,0,0,0,10,2006,4,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,438780
60,20,60,7200,1,2,1,1,1,3,3,1,1,5,7,1972,1972,0,3,3,3,3,3,5,632,1,0,148,780,5,2,780,0,0,780,0,0,1,0,2,1,3,4,8,0,0,1,1973,1,1,352,3,3,3,196,0,0,0,0,0,0,3,0,1,2008,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,124900
61,20,63,13072,1,1,1,1,1,9,3,1,1,6,5,2004,2004,0,3,3,4,3,1,5,941,1,0,217,1158,5,2,1158,0,0,1158,1,0,1,1,3,1,4,5,8,0,0,1,2006,1,2,576,3,3,3,0,50,0,0,0,0,0,0,0,5,2006,4,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,158000
62,75,60,7200,1,1,1,1,1,3,3,1,6,5,7,1920,1996,0,3,3,3,2,1,1,0,1,0,530,530,3,1,581,530,0,1111,0,0,1,0,3,1,2,6,8,0,0,1,1935,1,1,288,3,3,1,0,0,144,0,0,0,0,0,0,3,2007,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,101000
63,120,44,6442,2,1,1,1,1,3,3,4,1,8,5,2006,2006,178,4,3,4,4,2,6,24,1,0,1346,1370,5,2,1370,0,0,1370,0,0,2,0,2,1,4,6,8,1,4,5,2006,2,2,484,3,3,3,120,49,0,0,0,0,0,0,0,10,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,202500
64,70,50,10300,2,2,1,1,1,5,2,1,4,7,6,1921,1950,0,3,3,3,3,1,1,0,1,0,576,576,4,2,902,808,0,1710,0,0,2,0,3,1,3,9,8,0,0,1,1990,1,2,480,3,3,3,12,11,64,0,0,0,0,4,0,4,2010,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,140000
65,60,0,9375,1,1,1,1,1,3,3,1,4,7,5,1997,1998,573,3,3,4,3,1,6,739,1,0,318,1057,5,2,1057,977,0,2034,1,0,2,1,3,1,4,8,8,0,0,5,1998,2,2,645,3,3,3,576,36,0,0,0,0,0,4,0,2,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,219500
66,60,76,9591,1,1,1,1,1,3,3,1,4,8,5,2004,2005,344,4,3,5,3,3,1,0,1,0,1143,1143,5,2,1143,1330,0,2473,0,0,2,1,4,1,4,9,8,1,4,3,2004,2,3,852,3,3,3,192,151,0,0,0,0,0,0,0,10,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,317000
67,20,0,19900,1,1,1,1,1,7,3,1,1,7,5,1970,1989,287,3,3,4,3,4,6,912,1,0,1035,1947,3,2,2207,0,0,2207,1,0,2,0,3,1,3,7,7,1,4,5,1970,2,2,576,3,3,3,301,0,0,0,0,0,0,0,0,7,2010,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,180000
68,20,72,10665,2,1,1,1,1,3,3,1,1,7,5,2003,2003,167,4,3,4,3,3,6,1013,1,0,440,1453,5,2,1479,0,0,1479,1,0,2,0,3,1,4,7,8,0,0,5,2003,2,2,558,3,3,3,144,29,0,0,0,0,0,0,0,6,2007,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,226000
69,30,47,4608,1,1,1,2,1,1,3,1,1,4,6,1945,1950,0,3,4,3,3,1,1,0,1,0,747,747,3,2,747,0,0,747,0,0,1,0,2,1,3,4,8,0,0,5,1945,1,1,220,3,3,3,0,0,0,0,0,0,0,0,0,6,2010,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80000
